Codigo;Codigo CAS-CHILE;Nombre del Bien;Subfamilia;Familia;DenominaciÛn;Cuenta Contable;Marca;Modelo;Serie;Descripcion;Origen;Responsable;Dependencia;Establecimiento;Unidad;Fecha;Estado; Valor sin iva ; Valor con iva ;OCompra;En Uso;TIPO DE CONTROL;VIDA UTIL EN A—OS S/CGR;VIDA UTIL EN MESES;VIDA UTIL SEG⁄N CRITERIO CGR EN MESES;VIDA UTIL INSUMIDA EN MESES;VIDA UTIL RETANTE EN MESES;DEPRECIACION MENSUAL;DEPRECIACION ACUMULADA ;VALOR LIBRO;VERIFICADO;FECHA VERIFICACION;REGISTRO NUEVO;eso1;eso2
SLD-001051;002-013-001;CALEFACTOR ELECTRICO;EQUIPOS DE CLIMATIZACION;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;URGENCIAS;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;70.000;83.300;898-2442-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;83.300;;;;;
SLD-001052;008-008-002;ESCRITORIO 2 CAJONES;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX MÈDICO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;101.899;121.260;1638-6-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;121.260;;;;;
SLD-001053;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;SI;;;;
SLD-001054;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;SI;;;;
SLD-001055;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;;;;;
SLD-001056;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;;;;;
SLD-001057;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;;;;;
SLD-001058;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;;;;;
SLD-001059;008-026-024;SILLA METALICA ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;31.990;38.068;3565-480-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;38.068;;;;;
SLD-001060;008-026-014;SILLA ESCOLAR MELAMINA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 1;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;18.950;22.551;2687-190-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;22.551;;;;;
SLD-001061;002-011-031;OXIMETRO SATUROMETRO DE PULSO ADULTO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;URGENCIAS;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;27.056;32.197;1216062-717-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;32.197;;;;;
SLD-001062;002-011-030;OXIMETRO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;INFANTIL;PROPIO;;URGENCIAS;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;27.056;32.197;1216062-717-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;32.197;;;;;
SLD-001063;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX PSICOLOGO;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;NO;;;;
SLD-001064;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX PSICOLOGO;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;NO;;;;
SLD-001065;002-015-006;CARRO MULTIUSO ACERO INOXIDABLE CON PUERTA Y RUEDAS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX PSICOLOGO;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;126.050;150.000;812261-337-SE20;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;150.000;NO;;;;
SLD-001066;008-026-029;SILLA TABURETE;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX ENFERMERA;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;38.648;45.991;1057491-5726-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;45.991;SI;21-11-2025;;;
SLD-001067;002-011-032;PESA DE PIE BA—O;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX MEDICO;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;14.690;17.481;2360-1054-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;17.481;SI;21-11-2025;;;
SLD-001068;008-005-004;TABLA DE RESCATE CORTA;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BODEGA;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;70.000;83.300;1978-1376-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;83.300;NO;;;;
SLD-001069;008-023-002;CILINDRO DE GAS;MAQUINARIAS Y EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BODEGA;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;43.000;51.170;1211839-711-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;51.170;NO;;;;
SLD-001070;008-023-002;CILINDRO DE GAS;MAQUINARIAS Y EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BODEGA;POSTA PUPUYA;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;43.000;51.170;1211839-711-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;51.170;NO;;;;
SLD-001071;008-002-001;BANQUETA DE ESPERA 3 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;ACOLCHADA;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;202.590;241.082;2292-930-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.870;60.270;180.812;;;;;
SLD-001072;008-002-001;BANQUETA DE ESPERA 3 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;POLIPROPILENO;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;202.590;241.082;2292-930-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.870;60.270;180.812;;;;;
SLD-001073;008-002-001;BANQUETA DE ESPERA 3 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;POLIPROPILENO;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;202.590;241.082;2292-930-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.870;60.270;180.812;;;;;
SLD-001074;009-004-004;ESTUFA DE TERRAZA A GAS;EQUIPOS DE CLIMATIZACION;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;RECCO;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;378.143;449.990;3771-74-SE22;SI;ACTIVO FIJO;15;180;135;45;135;2.500;112.500;337.490;;;;;
SLD-001075;008-023-002;CILINDRO DE GAS;MAQUINARIAS Y EQUIPOS;OTRAS M¡QUINAS Y EQUIPOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;GASCO;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;43.000;51.170;1211839-711-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;51.170;;;;;
SLD-001076;008-019-013;BIOMBO - SEPARADOR;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;79.990;95.188;2360-749-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;95.188;;;;;
SLD-001077;008-010-002;ESTANTE LIBRERO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;ESCALON;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;105.900;126.021;2328-897-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;126.021;;;;;
SLD-001078;008-019-049;SILLON DE MADERA;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;84.032;99.998;3268-375-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;99.998;;;;;
SLD-001079;002-003-018;ESTUFA ELECTRICA;EQUIPOS DE CLIMATIZACION;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;CALMA;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;112.900;134.351;3117-694-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;134.351;;;;;
SLD-001080;008-019-043;PUFF;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;73.320;87.251;2721-677-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;87.251;;;;;
SLD-001081;008-016-018;MESA PLEGABLE;MESAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;115.000;136.850;3486-653-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;136.850;;;;;
SLD-001082;008-026-020;SILLA KINDER POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.000;24.990;2314-84-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;24.990;;;;;
SLD-001083;008-026-020;SILLA KINDER POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.000;24.990;2314-84-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;24.990;;;;;
SLD-001084;008-026-019;SILLA KINDER MADERA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;11.070;13.173;739231-23-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;13.173;;;;;
SLD-001085;008-016-002;MESA CUADRADA DE PARVULO;MESAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;55.000;65.450;3736-501-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;65.450;;;;;
SLD-001086;005-010-001;RACK COMUNICACIONES AEREO;RACK DE REDES;EQUIPOS DE COMUNICACIONES PARA REDES INFORMATICAS;EQUIPOS DE COMUNICACIONES PARA REDES INFORMATICAS;141-09-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;200.000;238.000;3046-1280-SE17;SI;ACTIVO FIJO;12;144;108;36;108;1.653;59.508;178.492;;;;;
SLD-001087;002-015-026;SILLA DE RUEDAS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;137.500;163.625;2098-1670-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;163.625;;;;;
SLD-001088;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001089;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001090;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001091;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001092;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001093;008-002-002;BANQUETA DE ESPERA 4 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;199.990;237.988;3251-387-SE24;SI;ACTIVO FIJO;7;84;63;21;63;2.833;59.493;178.495;;;;;
SLD-001094;008-002-002;BANQUETA DE ESPERA 4 ASIENTOS;BANQUETA;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;199.990;237.988;3251-387-SE24;SI;ACTIVO FIJO;7;84;63;21;63;2.833;59.493;178.495;;;;;
SLD-001095;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001096;008-026-017;SILLA ISO POLIPROPILENO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESPERA 2;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;21.350;25.407;1754-1397-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;25.407;;;;;
SLD-001097;008-026-009;SILLA DE MADERA PARVULO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESTIMULACIÛN;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;16.900;20.111;3858-331-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;20.111;;;;;
SLD-001098;008-026-009;SILLA DE MADERA PARVULO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESTIMULACIÛN;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;16.900;20.111;3858-331-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;20.111;;;;;
SLD-001099;008-026-009;SILLA DE MADERA PARVULO;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESTIMULACIÛN;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;16.900;20.111;3858-331-SE22;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;20.111;;;;;
SLD-001100;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;;8CC2300QP0;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;SI;;;;
SLD-001101;002-001-002;CALEFONT;DE CASINO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;SPLENDID;MASTER;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;168.584;200.615;3134-351-SE21;SI;ACTIVO FIJO;9;108;81;27;81;1.858;50.166;150.449;;;;;
SLD-001102;005-009-001;ROUTER;ROUTER;EQUIPOS DE COMUNICACIONES PARA REDES INFORMATICAS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;40.824;48.581;2306-500-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;48.581;SI;;;;
SLD-001103;002-010-003;COOLER;MAQUINARIAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;0;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;1.858.000;2.211.020;3512-737-SE24;SI;ACTIVO FIJO;8;96;72;24;72;23.031;552.744;1.658.276;SI;;;;
SLD-001104;008-008-002;ESCRITORIO 2 CAJONES;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;FARMACIA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;101.899;121.260;1638-6-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;121.260;;;;;
SLD-001105;002-001-011;REFRIGERADOR DOMESTICO;DE CASINO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;LG;;JWJSJBS;;PROPIO;;FARMACIA;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;333.030;396.306;1092-243-SE23;SI;ACTIVO FIJO;9;108;81;27;81;3.670;99.090;297.216;SI;;;;
SLD-001106;008-019-057;VITRINA MOSTRADOR;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;W;;PROPIO;;PATIO DELANTERO;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;1;1;CONSTRUUCION PROPIA;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;1;;;;;
SLD-001107;002-015-019;MESA MAYO;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;1 CAJON;PROPIO;;URGENCIAS;POSTA SAN VICENTE;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;REGULAR;59.860;71.233;1464-1056-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;71.233;;;;;
SLD-001108;008-032-001;ESTANTE VITRINA;OTRO MOBILIARIO;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX POLI VALENTE;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;127.300;151.487;1736-718-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;151.487;;;;;
SLD-001109;008-017-001;MESON ACERO INOXIDABLE;MESON;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX POLI VALENTE;POSTA RAPEL (EDIFICIO ANTIGUO);DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;139.900;166.481;4469-787-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;166.481;;;;;
